r,z,phi_T,phi_L
0.985109,-0.2225,-4340.4,-4317.87
0.985109,-0.22,-4072.39,-4051.25
0.985109,-0.2175,-3823.97,-3804.12
0.985109,-0.215,-3593.63,-3574.98
0.985109,-0.2125,-3380,-3362.45
0.985109,-0.21,-3181.79,-3165.28
0.985109,-0.2075,-2997.86,-2982.3
0.985109,-0.205,-2827.11,-2812.44
0.985109,-0.2025,-2668.58,-2654.73
0.985109,-0.2,-2521.35,-2508.26
0.985109,-0.1975,-2384.6,-2372.22
0.985109,-0.195,-2257.55,-2245.84
0.985109,-0.1925,-2139.52,-2128.42
0.985109,-0.19,-2029.86,-2019.32
0.985109,-0.1875,-1927.96,-1917.96
0.985109,-0.185,-1833.3,-1823.78
0.985109,-0.1825,-1745.36,-1736.3
0.985109,-0.18,-1663.69,-1655.06
0.985109,-0.1775,-1587.88,-1579.63
0.985109,-0.175,-1517.52,-1509.64
0.985109,-0.1725,-1452.27,-1444.73
0.985109,-0.17,-1391.81,-1384.59
0.985109,-0.1675,-1335.84,-1328.91
0.985109,-0.165,-1284.1,-1277.44
0.985109,-0.1625,-1236.34,-1229.92
0.985109,-0.16,-1192.34,-1186.15
0.985109,-0.1575,-1151.91,-1145.93
0.985109,-0.155,-1114.87,-1109.08
0.985109,-0.1525,-1081.06,-1075.45
0.985109,-0.15,-1050.36,-1044.91
0.985109,-0.1475,-1022.65,-1017.34
0.985109,-0.145,-997.826,-992.647
0.985109,-0.1425,-975.827,-970.762
0.985109,-0.14,-956.594,-951.629
0.985109,-0.1375,-940.098,-935.218
0.985109,-0.135,-926.329,-921.522
0.985109,-0.1325,-915.306,-910.555
0.985109,-0.13,-907.071,-902.363
0.985109,-0.1275,-901.701,-897.021
0.985109,-0.125,-899.304,-894.636
0.985109,-0.1225,-900.03,-895.358
0.985109,-0.12,-904.076,-899.383
0.985109,-0.1175,-911.693,-906.961
0.985109,-0.115,-923.199,-918.408
0.985109,-0.1125,-938.994,-934.121
0.985109,-0.11,-959.575,-954.594
0.985109,-0.1075,-985.56,-980.445
0.985109,-0.105,-1017.72,-1012.44
0.985109,-0.1025,-1057.03,-1051.54
0.985109,-0.1,-1104.69,-1098.96
0.985109,-0.0975,-1162.25,-1156.21
0.985109,-0.095,-1231.65,-1225.25
0.985109,-0.0925,-1315.39,-1308.57
0.985109,-0.09,-1416.74,-1409.39
0.985109,-0.0875,-1539.93,-1531.94
0.985109,-0.085,-1690.6,-1681.82
0.985109,-0.0825,-1876.3,-1866.56
0.985109,-0.08,-2107.33,-2096.39
0.985109,-0.0775,-2397.9,-2385.45
0.985109,-0.075,-2768.02,-2753.65
0.985109,-0.0725,-3246.35,-3229.51
0.985109,-0.07,-3874.86,-3854.75
0.985109,-0.0675,-4716.34,-4691.86
0.985109,-0.065,-5867.2,-5836.75
0.985109,-0.0625,-7479.67,-7440.85
0.985109,-0.06,-9801.7,-9750.83
0.985109,-0.0575,-13251.5,-13182.7
0.985109,-0.055,-18562.7,-18466.4
0.985109,-0.0525,-27080.5,-26940
0.985109,-0.05,-41398.8,-41183.9
0.985109,-0.0475,-66815.6,-66468.8
0.985109,-0.045,-114894,-114298
0.985109,-0.0425,-212894,-211789
0.985109,-0.04,-431144,-428906
0.985109,-0.0375,-971583,-966541
0.985109,-0.035,-2.49335e+06,-2.48041e+06
0.985109,-0.0325,-7.5109e+06,-7.47192e+06
0.985109,-0.03,-2.76553e+07,-2.75118e+07
0.985109,-0.0275,-1.31535e+08,-1.30853e+08
0.985109,-0.025,-8.73237e+08,-8.68704e+08
0.985109,-0.0225,-9.05163e+09,-9.00465e+09
0.985109,-0.02,-1.73363e+11,-1.72463e+11
0.985109,-0.0175,-7.99667e+12,-7.95517e+12
0.985109,-0.015,-1.38261e+15,-1.37543e+15
0.985109,-0.0125,-1.98908e+18,-1.97875e+18
0.985109,-0.01,-1.17622e+23,-1.17011e+23
0.985109,-0.0075,-1.1951e+31,-1.1889e+31
0.985109,-0.005,-1.55161e+47,-1.54356e+47
0.985109,-0.0025,-6.44649e+95,-6.41303e+95
0.985109,0,0,0
0.985109,0.0025,9.52519e-101,9.47575e-101
0.985109,0.005,1.5842e-51,1.57598e-51
0.985109,0.0075,4.63372e-35,4.60967e-35
0.985109,0.01,8.38512e-27,8.3416e-27
0.985109,0.0125,7.76557e-22,7.72526e-22
0.985109,0.015,1.61332e-18,1.60495e-18
0.985109,0.0175,3.80942e-16,3.78965e-16
0.985109,0.02,2.30397e-14,2.29201e-14
0.985109,0.0225,5.60937e-13,5.58025e-13
0.985109,0.025,7.21359e-12,7.17615e-12
0.985109,0.0275,5.8261e-11,5.79586e-11
0.985109,0.03,3.31737e-10,3.30015e-10
0.985109,0.0325,1.44279e-09,1.4353e-09
0.985109,0.035,5.07581e-09,5.04946e-09
0.985109,0.0375,1.50655e-08,1.49873e-08
0.985109,0.04,3.89375e-08,3.87354e-08
0.985109,0.0425,8.97802e-08,8.93143e-08
0.985109,0.045,1.88196e-07,1.8722e-07
0.985109,0.0475,3.6403e-07,3.6214e-07
0.985109,0.05,6.57576e-07,6.54163e-07
0.985109,0.0525,1.12007e-06,1.11426e-06
0.985109,0.055,1.81335e-06,1.80394e-06
0.985109,0.0575,2.80871e-06,2.79413e-06
0.985109,0.06,4.18503e-06,4.16331e-06
0.985109,0.0625,6.02644e-06,5.99516e-06
0.985109,0.065,8.41953e-06,8.37583e-06
0.985109,0.0675,1.14506e-05,1.13912e-05
0.985109,0.07,1.52027e-05,1.51238e-05
0.985109,0.0725,1.97534e-05,1.96509e-05
0.985109,0.075,2.51722e-05,2.50415e-05
0.985109,0.0775,3.15186e-05,3.1355e-05
0.985109,0.08,3.88413e-05,3.86397e-05
0.985109,0.0825,4.71765e-05,4.69316e-05
0.985109,0.085,5.65479e-05,5.62544e-05
0.985109,0.0875,6.69664e-05,6.66188e-05
0.985109,0.09,7.84301e-05,7.8023e-05
0.985109,0.0925,9.09252e-05,9.04532e-05
0.985109,0.095,0.000104427,0.000103885
0.985109,0.0975,0.000118899,0.000118281
0.985109,0.1,0.000134296,0.000133599
0.985109,0.1025,0.000150567,0.000149785
0.985109,0.105,0.00016765,0.00016678
0.985109,0.1075,0.000185481,0.000184518
0.985109,0.11,0.000203988,0.000202929
0.985109,0.1125,0.000223099,0.000221941
0.985109,0.115,0.000242736,0.000241476
0.985109,0.1175,0.000262824,0.00026146
0.985109,0.12,0.000283284,0.000281813
0.985109,0.1225,0.000304038,0.00030246
0.985109,0.125,0.000325012,0.000323325
0.985109,0.1275,0.00034613,0.000344334
0.985109,0.13,0.000367321,0.000365414
0.985109,0.1325,0.000388515,0.000386498
0.985109,0.135,0.000409646,0.00040752
0.985109,0.1375,0.000430652,0.000428417
0.985109,0.14,0.000451475,0.000449131
0.985109,0.1425,0.000472058,0.000469608
0.985109,0.145,0.000492352,0.000489797
0.985109,0.1475,0.00051231,0.000509651
0.985109,0.15,0.000531888,0.000529127
0.985109,0.1525,0.000551047,0.000548187
0.985109,0.155,0.000569754,0.000566797
0.985109,0.1575,0.000587977,0.000584925
0.985109,0.16,0.000605688,0.000602544
0.985109,0.1625,0.000622865,0.000619632
0.985109,0.165,0.000639486,0.000636167
0.985109,0.1675,0.000655536,0.000652133
0.985109,0.17,0.000670999,0.000667517
0.985109,0.1725,0.000685867,0.000682307
0.985109,0.175,0.00070013,0.000696496
0.985109,0.1775,0.000713782,0.000710078
0.985109,0.18,0.000726822,0.00072305
0.985109,0.1825,0.000739249,0.000735412
0.985109,0.185,0.000751062,0.000747164
0.985109,0.1875,0.000762266,0.00075831
0.985109,0.19,0.000772866,0.000768855
0.985109,0.1925,0.000782868,0.000778804
0.985109,0.195,0.000792279,0.000788167
0.985109,0.1975,0.000801109,0.000796951
0.985109,0.2,0.000809367,0.000805166
0.985109,0.2025,0.000817066,0.000812825
0.985109,0.205,0.000824217,0.000819939
0.985109,0.2075,0.000830832,0.00082652
0.985109,0.21,0.000836926,0.000832582
0.985109,0.2125,0.000842512,0.000838139
0.985109,0.215,0.000847604,0.000843205
0.985109,0.2175,0.000852218,0.000847795
0.985109,0.22,0.000856368,0.000851923
0.985109,0.2225,0.00086007,0.000855606
0.985109,0.225,0.000863339,0.000858858
0.985109,0.2275,0.00086619,0.000861694
0.985109,0.23,0.000868639,0.000864131
0.985109,0.2325,0.000870701,0.000866182
0.985109,0.235,0.000872392,0.000867864
0.985109,0.2375,0.000873727,0.000869192
0.985109,0.24,0.000874721,0.000870181
0.985109,0.2425,0.000875389,0.000870845
0.985109,0.245,0.000875745,0.0008712
0.985109,0.2475,0.000875804,0.000871258
1.04378,-0.25,-21076.9,-20967.5
1.04378,-0.2475,-19430,-19329.2
1.04378,-0.245,-17923.7,-17830.7
1.04378,-0.2425,-16545.2,-16459.4
1.04378,-0.24,-15283.2,-15203.9
1.04378,-0.2375,-14127.4,-14054
1.04378,-0.235,-13068.2,-13000.4
1.04378,-0.2325,-12097.2,-12034.4
1.04378,-0.23,-11206.7,-11148.5
1.04378,-0.2275,-10389.6,-10335.7
1.04378,-0.225,-9639.52,-9589.48
1.04378,-0.2225,-8950.68,-8904.22
1.04378,-0.22,-8317.8,-8274.62
1.04378,-0.2175,-7736.07,-7695.92
1.04378,-0.215,-7201.14,-7163.77
1.04378,-0.2125,-6709.04,-6674.21
1.04378,-0.21,-6256.14,-6223.66
1.04378,-0.2075,-5839.15,-5808.84
1.04378,-0.205,-5455.08,-5426.77
1.04378,-0.2025,-5101.19,-5074.72
1.04378,-0.2,-4775,-4750.21
1.04378,-0.1975,-4474.22,-4451
1.04378,-0.195,-4196.8,-4175.02
1.04378,-0.1925,-3940.84,-3920.38
1.04378,-0.19,-3704.62,-3685.39
1.04378,-0.1875,-3486.56,-3468.46
1.04378,-0.185,-3285.23,-3268.18
1.04378,-0.1825,-3099.33,-3083.24
1.04378,-0.18,-2927.65,-2912.46
1.04378,-0.1775,-2769.11,-2754.74
1.04378,-0.175,-2622.72,-2609.1
1.04378,-0.1725,-2487.55,-2474.64
1.04378,-0.17,-2362.8,-2350.53
1.04378,-0.1675,-2247.7,-2236.03
1.04378,-0.165,-2141.57,-2130.45
1.04378,-0.1625,-2043.79,-2033.18
1.04378,-0.16,-1953.79,-1943.65
1.04378,-0.1575,-1871.07,-1861.35
1.04378,-0.155,-1795.16,-1785.84
1.04378,-0.1525,-1725.65,-1716.69
1.04378,-0.15,-1662.18,-1653.55
1.04378,-0.1475,-1604.41,-1596.08
1.04378,-0.145,-1552.07,-1544.01
1.04378,-0.1425,-1504.91,-1497.09
1.04378,-0.14,-1462.71,-1455.12
1.04378,-0.1375,-1425.32,-1417.93
1.04378,-0.135,-1392.61,-1385.38
1.04378,-0.1325,-1364.49,-1357.4
1.04378,-0.13,-1340.9,-1333.94
1.04378,-0.1275,-1321.86,-1315
1.04378,-0.125,-1307.41,-1300.62
1.04378,-0.1225,-1297.65,-1290.91
1.04378,-0.12,-1292.75,-1286.04
1.04378,-0.1175,-1292.96,-1286.25
1.04378,-0.115,-1298.59,-1291.84
1.04378,-0.1125,-1310.06,-1303.26
1.04378,-0.11,-1327.93,-1321.04
1.04378,-0.1075,-1352.89,-1345.87
1.04378,-0.105,-1385.82,-1378.63
1.04378,-0.1025,-1427.83,-1420.41
1.04378,-0.1,-1480.32,-1472.64
1.04378,-0.0975,-1545.09,-1537.07
1.04378,-0.095,-1624.41,-1615.98
1.04378,-0.0925,-1721.22,-1712.28
1.04378,-0.09,-1839.3,-1829.75
1.04378,-0.0875,-1983.64,-1973.34
1.04378,-0.085,-2160.8,-2149.58
1.04378,-0.0825,-2379.6,-2367.25
1.04378,-0.08,-2652.01,-2638.24
1.04378,-0.0775,-2994.54,-2978.99
1.04378,-0.075,-3430.35,-3412.54
1.04378,-0.0725,-3992.55,-3971.82
1.04378,-0.07,-4729.44,-4704.89
1.04378,-0.0675,-5713.11,-5683.46
1.04378,-0.065,-7053.86,-7017.24
1.04378,-0.0625,-8925.26,-8878.93
1.04378,-0.06,-11609,-11548.8
1.04378,-0.0575,-15578.7,-15497.9
1.04378,-0.055,-21661.8,-21549.4
1.04378,-0.0525,-31369.7,-31206.9
1.04378,-0.05,-47605.4,-47358.3
1.04378,-0.0475,-76273.8,-75877.9
1.04378,-0.045,-130209,-129533
1.04378,-0.0425,-239531,-238288
1.04378,-0.04,-481609,-479110
1.04378,-0.0375,-1.07756e+06,-1.07196e+06
1.04378,-0.035,-2.74565e+06,-2.7314e+06
1.04378,-0.0325,-8.21239e+06,-8.16976e+06
1.04378,-0.03,-3.00252e+07,-2.98694e+07
1.04378,-0.0275,-1.41806e+08,-1.4107e+08
1.04378,-0.025,-9.34854e+08,-9.30002e+08
1.04378,-0.0225,-9.62304e+09,-9.5731e+09
1.04378,-0.02,-1.83033e+11,-1.82083e+11
1.04378,-0.0175,-8.38467e+12,-8.34115e+12
1.04378,-0.015,-1.43977e+15,-1.4323e+15
1.04378,-0.0125,-2.0572e+18,-2.04653e+18
1.04378,-0.01,-1.20826e+23,-1.20198e+23
1.04378,-0.0075,-1.21938e+31,-1.21305e+31
1.04378,-0.005,-1.57249e+47,-1.56433e+47
1.04378,-0.0025,-6.48963e+95,-6.45594e+95
1.04378,0,0,0
1.04378,0.0025,9.4622e-101,9.41309e-101
1.04378,0.005,1.56337e-51,1.55526e-51
1.04378,0.0075,4.54284e-35,4.51926e-35
1.04378,0.01,8.16712e-27,8.12473e-27
1.04378,0.0125,7.51465e-22,7.47565e-22
1.04378,0.015,1.55112e-18,1.54307e-18
1.04378,0.0175,3.63907e-16,3.62018e-16
1.04378,0.02,2.18689e-14,2.17554e-14
1.04378,0.0225,5.29052e-13,5.26306e-13
1.04378,0.025,6.76058e-12,6.72549e-12
1.04378,0.0275,5.42592e-11,5.39776e-11
1.04378,0.03,3.0702e-10,3.05426e-10
1.04378,0.0325,1.32699e-09,1.3201e-09
1.04378,0.035,4.63955e-09,4.61546e-09
1.04378,0.0375,1.36859e-08,1.36149e-08
1.04378,0.04,3.51556e-08,3.49731e-08
1.04378,0.0425,8.05667e-08,8.01486e-08
1.04378,0.045,1.67861e-07,1.6699e-07
1.04378,0.0475,3.22741e-07,3.21066e-07
1.04378,0.05,5.79503e-07,5.76495e-07
1.04378,0.0525,9.81211e-07,9.76118e-07
1.04378,0.055,1.57914e-06,1.57094e-06
1.04378,0.0575,2.43154e-06,2.41892e-06
1.04378,0.06,3.60184e-06,3.58314e-06
1.04378,0.0625,5.15645e-06,5.12968e-06
1.04378,0.065,7.16238e-06,7.12521e-06
1.04378,0.0675,9.68481e-06,9.63454e-06
1.04378,0.07,1.27848e-05,1.27184e-05
1.04378,0.0725,1.65172e-05,1.64315e-05
1.04378,0.075,2.09292e-05,2.08205e-05
1.04378,0.0775,2.60585e-05,2.59233e-05
1.04378,0.08,3.19332e-05,3.17675e-05
1.04378,0.0825,3.85705e-05,3.83703e-05
1.04378,0.085,4.5977e-05,4.57384e-05
1.04378,0.0875,5.4149e-05,5.3868e-05
1.04378,0.09,6.30725e-05,6.27452e-05
1.04378,0.0925,7.27244e-05,7.23469e-05
1.04378,0.095,8.30729e-05,8.26417e-05
1.04378,0.0975,9.40789e-05,9.35906e-05
1.04378,0.1,0.000105697,0.000105148
1.04378,0.1025,0.000117875,0.000117264
1.04378,0.105,0.000130559,0.000129882
1.04378,0.1075,0.00014369,0.000142945
1.04378,0.11,0.000157207,0.000156391
1.04378,0.1125,0.000171048,0.000170161
1.04378,0.115,0.000185151,0.00018419
1.04378,0.1175,0.000199452,0.000198417
1.04378,0.12,0.000213891,0.00021278
1.04378,0.1225,0.000228407,0.000227222
1.04378,0.125,0.000242945,0.000241684
1.04378,0.1275,0.000257447,0.000256111
1.04378,0.13,0.000271862,0.000270451
1.04378,0.1325,0.000286141,0.000284656
1.04378,0.135,0.000300238,0.000298679
1.04378,0.1375,0.00031411,0.00031248
1.04378,0.14,0.000327719,0.000326018
1.04378,0.1425,0.000341028,0.000339258
1.04378,0.145,0.000354007,0.00035217
1.04378,0.1475,0.000366627,0.000364724
1.04378,0.15,0.000378863,0.000376897
1.04378,0.1525,0.000390694,0.000388666
1.04378,0.155,0.000402101,0.000400014
1.04378,0.1575,0.000413068,0.000410924
1.04378,0.16,0.000423583,0.000421384
1.04378,0.1625,0.000433636,0.000431386
1.04378,0.165,0.000443221,0.000440921
1.04378,0.1675,0.000452332,0.000449984
1.04378,0.17,0.000460966,0.000458574
1.04378,0.1725,0.000469123,0.000466689
1.04378,0.175,0.000476805,0.00047433
1.04378,0.1775,0.000484014,0.000481502
1.04378,0.18,0.000490754,0.000488207
1.04378,0.1825,0.000497032,0.000494452
1.04378,0.185,0.000502855,0.000500245
1.04378,0.1875,0.00050823,0.000505593
1.04378,0.19,0.000513168,0.000510505
1.04378,0.1925,0.000517678,0.000514991
1.04378,0.195,0.000521771,0.000519063
1.04378,0.1975,0.000525458,0.000522731
1.04378,0.2,0.000528752,0.000526008
1.04378,0.2025,0.000531664,0.000528905
1.04378,0.205,0.000534207,0.000531435
1.04378,0.2075,0.000536395,0.000533611
1.04378,0.21,0.000538239,0.000535446
1.04378,0.2125,0.000539754,0.000536953
1.04378,0.215,0.000540953,0.000538145
1.04378,0.2175,0.000541848,0.000539036
1.04378,0.22,0.000542453,0.000539638
1.04378,0.2225,0.000542781,0.000539964
1.04378,0.225,0.000542845,0.000540028
1.04378,0.2275,0.000542658,0.000539842
1.04378,0.23,0.000542232,0.000539418
1.04378,0.2325,0.00054158,0.000538769
1.04378,0.235,0.000540713,0.000537906
1.04378,0.2375,0.000539643,0.000536842
1.04378,0.24,0.000538382,0.000535588
1.04378,0.2425,0.000536942,0.000534155
1.04378,0.245,0.000535332,0.000532554
1.04378,0.2475,0.000533564,0.000530795
1.10595,-0.25,-53607.4,-53329.2
1.10595,-0.2475,-48869.2,-48615.5
1.10595,-0.245,-44580.8,-44349.4
1.10595,-0.2425,-40697.6,-40486.4
1.10595,-0.24,-37179.5,-36986.5
1.10595,-0.2375,-33990.4,-33814
1.10595,-0.235,-31098.2,-30936.8
1.10595,-0.2325,-28473.8,-28326
1.10595,-0.23,-26091.2,-25955.8
1.10595,-0.2275,-23927,-23802.8
1.10595,-0.225,-21960.1,-21846.1
1.10595,-0.2225,-20171.6,-20066.9
1.10595,-0.22,-18544.4,-18448.2
1.10595,-0.2175,-17063.3,-16974.8
1.10595,-0.215,-15714.4,-15632.9
1.10595,-0.2125,-14485.3,-14410.1
1.10595,-0.21,-13364.7,-13295.4
1.10595,-0.2075,-12342.6,-12278.5
1.10595,-0.205,-11409.7,-11350.5
1.10595,-0.2025,-10558,-10503.2
1.10595,-0.2,-9779.9,-9729.14
1.10595,-0.1975,-9068.73,-9021.66
1.10595,-0.195,-8418.42,-8374.72
1.10595,-0.1925,-7823.49,-7782.89
1.10595,-0.19,-7278.99,-7241.21
1.10595,-0.1875,-6780.43,-6745.24
1.10595,-0.185,-6323.76,-6290.94
1.10595,-0.1825,-5905.29,-5874.64
1.10595,-0.18,-5521.72,-5493.06
1.10595,-0.1775,-5170.02,-5143.19
1.10595,-0.175,-4847.48,-4822.32
1.10595,-0.1725,-4551.63,-4528.01
1.10595,-0.17,-4280.23,-4258.01
1.10595,-0.1675,-4031.26,-4010.33
1.10595,-0.165,-3802.88,-3783.14
1.10595,-0.1625,-3593.44,-3574.79
1.10595,-0.16,-3401.45,-3383.79
1.10595,-0.1575,-3225.54,-3208.79
1.10595,-0.155,-3064.49,-3048.59
1.10595,-0.1525,-2917.21,-2902.07
1.10595,-0.15,-2782.71,-2768.27
1.10595,-0.1475,-2660.1,-2646.29
1.10595,-0.145,-2548.6,-2535.37
1.10595,-0.1425,-2447.51,-2434.8
1.10595,-0.14,-2356.21,-2343.98
1.10595,-0.1375,-2274.18,-2262.38
1.10595,-0.135,-2200.97,-2189.55
1.10595,-0.1325,-2136.2,-2125.12
1.10595,-0.13,-2079.58,-2068.79
1.10595,-0.1275,-2030.89,-2020.34
1.10595,-0.125,-1989.98,-1979.65
1.10595,-0.1225,-1956.81,-1946.66
1.10595,-0.12,-1931.42,-1921.4
1.10595,-0.1175,-1913.96,-1904.02
1.10595,-0.115,-1904.68,-1894.79
1.10595,-0.1125,-1903.98,-1894.09
1.10595,-0.11,-1912.41,-1902.48
1.10595,-0.1075,-1930.72,-1920.7
1.10595,-0.105,-1959.88,-1949.71
1.10595,-0.1025,-2001.16,-1990.78
1.10595,-0.1,-2056.19,-2045.52
1.10595,-0.0975,-2127.04,-2116
1.10595,-0.095,-2216.42,-2204.91
1.10595,-0.0925,-2327.77,-2315.68
1.10595,-0.09,-2465.59,-2452.8
1.10595,-0.0875,-2635.8,-2622.12
1.10595,-0.085,-2846.17,-2831.4
1.10595,-0.0825,-3107.17,-3091.04
1.10595,-0.08,-3432.93,-3415.11
1.10595,-0.0775,-3842.95,-3823.01
1.10595,-0.075,-4364.51,-4341.86
1.10595,-0.0725,-5036.47,-5010.33
1.10595,-0.07,-5915.35,-5884.65
1.10595,-0.0675,-7085.23,-7048.45
1.10595,-0.065,-8674.31,-8629.29
1.10595,-0.0625,-10883.6,-10827.1
1.10595,-0.06,-14038.1,-13965.2
1.10595,-0.0575,-18681.8,-18584.8
1.10595,-0.055,-25761.6,-25627.9
1.10595,-0.0525,-36999.6,-36807.5
1.10595,-0.05,-55688.6,-55399.5
1.10595,-0.0475,-88496.5,-88037.1
1.10595,-0.045,-149847,-149069
1.10595,-0.0425,-273428,-272009
1.10595,-0.04,-545336,-542505
1.10595,-0.0375,-1.21036e+06,-1.20408e+06
1.10595,-0.035,-3.05943e+06,-3.04355e+06
1.10595,-0.0325,-9.07827e+06,-9.03115e+06
1.10595,-0.03,-3.29287e+07,-3.27578e+07
1.10595,-0.0275,-1.54295e+08,-1.53494e+08
1.10595,-0.025,-1.00923e+09,-1.00399e+09
1.10595,-0.0225,-1.03076e+10,-1.02541e+10
1.10595,-0.02,-1.94534e+11,-1.93524e+11
1.10595,-0.0175,-8.84274e+12,-8.79684e+12
1.10595,-0.015,-1.50676e+15,-1.49894e+15
1.10595,-0.0125,-2.13647e+18,-2.12538e+18
1.10595,-0.01,-1.24527e+23,-1.2388e+23
1.10595,-0.0075,-1.24721e+31,-1.24074e+31
1.10595,-0.005,-1.59628e+47,-1.58799e+47
1.10595,-0.0025,-6.5384e+95,-6.50446e+95
1.10595,0,0,0
1.10595,0.0025,9.39197e-101,9.34322e-101
1.10595,0.005,1.54031e-51,1.53231e-51
1.10595,0.0075,4.44294e-35,4.41988e-35
1.10595,0.01,7.92913e-27,7.88797e-27
1.10595,0.0125,7.24261e-22,7.20501e-22
1.10595,0.015,1.48415e-18,1.47645e-18
1.10595,0.0175,3.45688e-16,3.43894e-16
1.10595,0.02,2.06253e-14,2.05182e-14
1.10595,0.0225,4.9541e-13,4.92839e-13
1.10595,0.025,6.28581e-12,6.25319e-12
1.10595,0.0275,5.00931e-11,4.98331e-11
1.10595,0.03,2.81458e-10,2.79997e-10
1.10595,0.0325,1.20802e-09,1.20175e-09
1.10595,0.035,4.19428e-09,4.17251e-09
1.10595,0.0375,1.2287e-08,1.22233e-08
1.10595,0.04,3.13456e-08,3.11829e-08
1.10595,0.0425,7.13448e-08,7.09745e-08
1.10595,0.045,1.47638e-07,1.46871e-07
1.10595,0.0475,2.8194e-07,2.80477e-07
1.10595,0.05,5.02843e-07,5.00233e-07
1.10595,0.0525,8.45723e-07,8.41333e-07
1.10595,0.055,1.35205e-06,1.34503e-06
1.10595,0.0575,2.06811e-06,2.05738e-06
1.10595,0.06,3.04337e-06,3.02757e-06
1.10595,0.0625,4.32847e-06,4.30601e-06
1.10595,0.065,5.97326e-06,5.94226e-06
1.10595,0.0675,8.02475e-06,7.9831e-06
1.10595,0.07,1.05254e-05,1.04707e-05
1.10595,0.0725,1.35114e-05,1.34412e-05
1.10595,0.075,1.70118e-05,1.69235e-05
1.10595,0.0775,2.10474e-05,2.09382e-05
1.10595,0.08,2.56306e-05,2.54975e-05
1.10595,0.0825,3.07649e-05,3.06052e-05
1.10595,0.085,3.64452e-05,3.62561e-05
1.10595,0.0875,4.26586e-05,4.24371e-05
1.10595,0.09,4.93842e-05,4.91279e-05
1.10595,0.0925,5.65948e-05,5.63011e-05
1.10595,0.095,6.4257e-05,6.39235e-05
1.10595,0.0975,7.23327e-05,7.19572e-05
1.10595,0.1,8.07795e-05,8.03602e-05
1.10595,0.1025,8.95521e-05,8.90873e-05
1.10595,0.105,9.86032e-05,9.80914e-05
1.10595,0.1075,0.000107884,0.000107324
1.10595,0.11,0.000117345,0.000116736
1.10595,0.1125,0.000126937,0.000126278
1.10595,0.115,0.000136612,0.000135903
1.10595,0.1175,0.000146323,0.000145563
1.10595,0.12,0.000156025,0.000155215
1.10595,0.1225,0.000165674,0.000164814
1.10595,0.125,0.000175231,0.000174321
1.10595,0.1275,0.000184658,0.000183699
1.10595,0.13,0.000193919,0.000192912
1.10595,0.1325,0.000202983,0.000201929
1.10595,0.135,0.000211821,0.000210721
1.10595,0.1375,0.000220407,0.000219263
1.10595,0.14,0.000228719,0.000227531
1.10595,0.1425,0.000236736,0.000235507
1.10595,0.145,0.000244441,0.000243173
1.10595,0.1475,0.000251821,0.000250514
1.10595,0.15,0.000258864,0.000257521
1.10595,0.1525,0.000265561,0.000264182
1.10595,0.155,0.000271904,0.000270493
1.10595,0.1575,0.00027789,0.000276447
1.10595,0.16,0.000283515,0.000282044
1.10595,0.1625,0.000288779,0.000287281
1.10595,0.165,0.000293684,0.000292159
1.10595,0.1675,0.00029823,0.000296682
1.10595,0.17,0.000302423,0.000300853
1.10595,0.1725,0.000306267,0.000304677
1.10595,0.175,0.000309769,0.000308161
1.10595,0.1775,0.000312935,0.000311311
1.10595,0.18,0.000315774,0.000314135
1.10595,0.1825,0.000318295,0.000316643
1.10595,0.185,0.000320506,0.000318843
1.10595,0.1875,0.000322418,0.000320745
1.10595,0.19,0.000324041,0.000322359
1.10595,0.1925,0.000325384,0.000323696
1.10595,0.195,0.00032646,0.000324766
1.10595,0.1975,0.000327279,0.000325581
1.10595,0.2,0.000327852,0.00032615
1.10595,0.2025,0.00032819,0.000326487
1.10595,0.205,0.000328304,0.0003266
1.10595,0.2075,0.000328205,0.000326502
1.10595,0.21,0.000327904,0.000326202
1.10595,0.2125,0.000327412,0.000325713
1.10595,0.215,0.000326739,0.000325043
1.10595,0.2175,0.000325896,0.000324204
1.10595,0.22,0.000324892,0.000323206
1.10595,0.2225,0.000323738,0.000322058
1.10595,0.225,0.000322443,0.000320769
1.10595,0.2275,0.000321016,0.00031935
1.10595,0.23,0.000319468,0.000317809
1.10595,0.2325,0.000317805,0.000316155
1.10595,0.235,0.000316037,0.000314396
1.10595,0.2375,0.000314172,0.000312541
1.10595,0.24,0.000312217,0.000310596
1.10595,0.2425,0.00031018,0.00030857
1.10595,0.245,0.000308069,0.00030647
1.10595,0.2475,0.00030589,0.000304302
1.17182,-0.25,-152888,-152095
1.17182,-0.2475,-137636,-136922
1.17182,-0.245,-123997,-123353
1.17182,-0.2425,-111793,-111213
1.17182,-0.24,-100868,-100344
1.17182,-0.2375,-91080.4,-90607.7
1.17182,-0.235,-82308,-81880.8
1.17182,-0.2325,-74440.5,-74054.1
1.17182,-0.23,-67380.2,-67030.5
1.17182,-0.2275,-61040.6,-60723.8
1.17182,-0.225,-55344.7,-55057.5
1.17182,-0.2225,-50224,-49963.4
1.17182,-0.22,-45617.7,-45380.9
1.17182,-0.2175,-41471.4,-41256.1
1.17182,-0.215,-37737,-37541.1
1.17182,-0.2125,-34371.5,-34193.1
1.17182,-0.21,-31336.6,-31173.9
1.17182,-0.2075,-28598,-28449.6
1.17182,-0.205,-26125.4,-25989.8
1.17182,-0.2025,-23891.5,-23767.5
